url,title,content,query,source_url,type,text
,"Section 4 in THE CONSTITUTION (SEVENTH AMENDMENT) ACT, 1956
          
  

  
     [Entire Act]",,Article 82,https://indiankanoon.org/doc/158162351/,case,
,"Balasubramanian vs Kosalai @ Kowsalya on 4 April, 2018",,Article 82,https://indiankanoon.org/docfragment/106443818/?formInput=Article%2082,case,
,"A.P. Scheduled Castes Welfare ... vs Union Of India (Uoi) And Ors. on 17 February, 2004",,Article 82,https://indiankanoon.org/docfragment/1139813/?formInput=Article%2082,case,
,"The Assistant Engineer (Ele) vs Smt Lakshmi @ Radha on 17 February, 2020",,Article 82,https://indiankanoon.org/docfragment/54985983/?formInput=Article%2082,case,
,"Executive Engieer (Ele) vs Smt D.C.Bhagya on 17 February, 2020",,Article 82,https://indiankanoon.org/docfragment/50258163/?formInput=Article%2082,case,
,"THE CONSTITUTION (FORTY-SECOND AMENDMENT) ACT, 1976",,Article 83,https://indiankanoon.org/doc/50073852/,case,
,"THE CONSTITUTION (FORTY-FOURTH AMENDMENT) ACT, 1978",,Article 83,https://indiankanoon.org/doc/39266478/,case,
,"Article 83 in Constitution of India
          
  

  
     [Constitution]",,Article 83,https://indiankanoon.org/doc/1463849/,case,
,"Section 14 in The Representation of the People Act, 1951
          
  

  
     [Entire Act]",,Article 83,https://indiankanoon.org/doc/872230/,case,
,"Western Hosiery And General Mills Ltd., ... vs Commissioner Of Income-Tax, Delhi on 30 December, 1952",,Article 83,https://indiankanoon.org/docfragment/1112212/?formInput=Article%2083,case,
,"Section 8A in The Salary, Allowances and Pension of Members of Parliament Act, 1954
          
  

  
     [Entire Act]",,Article 83,https://indiankanoon.org/doc/1089779/,case,
,"Tilak Ram And Ors. vs Surat Singh And Ors. on 17 February, 1938",,Article 83,https://indiankanoon.org/docfragment/710000/?formInput=Article%2083,case,
,"Panaganti Rama Rayanimgar (Dead) And ... vs Umade Rajaha Raje Damara Kumara ... on 17 January, 1933",,Article 83,https://indiankanoon.org/docfragment/269078/?formInput=Article%2083,case,
,"Hazari Lal vs Hari Ram on 16 February, 1959",,Article 83,https://indiankanoon.org/docfragment/753494/?formInput=Article%2083,case,
,"A. Ananthalakshmi Ammal And Anr. vs The Indian Trades And Investments Ltd. ... on 4 April, 1952",,Article 83,https://indiankanoon.org/docfragment/680825/?formInput=Article%2083,case,
,"Section 36 in The Representation of the People Act, 1951
          
  

  
     [Entire Act]",,Article 84,https://indiankanoon.org/doc/168639435/,case,
,"Article 84 in Constitution of India
          
  

  
     [Constitution]",,Article 84,https://indiankanoon.org/doc/568164/,case,
,"THE CONSTITUTION (SIXTEENTH AMENDMENT) ACT, 1963",,Article 84,https://indiankanoon.org/doc/193481063/,case,
,"Baljeet Singh vs Election Commission Of India And Ors. on 16 October, 2000",,Article 84,https://indiankanoon.org/docfragment/619916/?formInput=Article%2084,case,
,"Ajit Pramod Kumar Jogi vs Chandulal Sahu And Ors on 19 July, 2016",,Article 84,https://indiankanoon.org/docfragment/181488761/?formInput=Article%2084,case,
,"Kuldip Nayar vs Union Of India & Ors on 22 August, 2006",,Article 84,https://indiankanoon.org/docfragment/1903935/?formInput=Article%2084,case,
,"Rajbala & Ors vs State Of Haryana & Ors on 10 December, 2015",,Article 84,https://indiankanoon.org/docfragment/181312133/?formInput=Article%2084,case,
,"Kuldip Nayar vs Union Of India & Ors on 22 August, 2006",,Article 84,https://indiankanoon.org/docfragment/1281413/?formInput=Article%2084,case,
,"Lok Prahari, Through Its General ... vs Union Of India on 16 February, 2018",,Article 84,https://indiankanoon.org/docfragment/155665765/?formInput=Article%2084,case,
,"Purno Agitok Sangma vs Pranab Mukherjee on 5 December, 2012",,Article 84,https://indiankanoon.org/docfragment/154205167/?formInput=Article%2084,case,
,"THE CONSTITUTION (FIRST AMENDMENT) ACT, 1951",,Article 85,https://indiankanoon.org/doc/136460171/,case,
,"Article 85 in Constitution of India
          
  

  
     [Constitution]",,Article 85,https://indiankanoon.org/doc/284788/,case,
,"Ramdas Athawale vs Union Of India & Ors on 29 March, 2010",,Article 85,https://indiankanoon.org/docfragment/1249806/?formInput=Article%2085,case,
,"The Tea Financing Syndicate Ltd. vs Chandra Kamal Bez Barua on 25 July, 1930",,Article 85,https://indiankanoon.org/docfragment/871721/?formInput=Article%2085,case,
,"Kalipada Banerjee vs Sree Bank Ltd. (In Liquidation) on 27 November, 1959",,Article 85,https://indiankanoon.org/docfragment/1889729/?formInput=Article%2085,case,
,"State Of Bihar And Anr. vs Motilal Chamaria And Anr. on 19 April, 1963",,Article 85,https://indiankanoon.org/docfragment/964792/?formInput=Article%2085,case,
,"Tamilnad Mercantile Bank Shareholders ... vs Mr. S. Radhakrishnan, Chairman And ... on 28 September, 2005",,Article 85,https://indiankanoon.org/docfragment/233914/?formInput=Article%2085,case,
,"Under Article 143(1) Of The ... vs -------- on 28 October, 2002",,Article 85,https://indiankanoon.org/docfragment/308516/?formInput=Article%2085,case,
,"Not Available vs Not Available on 28 October, 2002",,Article 85,https://indiankanoon.org/docfragment/33239725/?formInput=Article%2085,case,
,"Not Available vs Not Available on 28 October, 2002",,Article 85,https://indiankanoon.org/docfragment/1934517/?formInput=Article%2085,case,
,"Article 86 in Constitution of India
          
  

  
     [Constitution]",,Article 86,https://indiankanoon.org/doc/736613/,case,
,"Tamilnad Mercantile Bank Shareholders ... vs Mr. S. Radhakrishnan, Chairman And ... on 28 September, 2005",,Article 86,https://indiankanoon.org/docfragment/233914/?formInput=Article%2086,case,
,"Cma Cgm Asia Shipping Pte Ltd vs Union Of India on 16 September, 2022",,Article 86,https://indiankanoon.org/docfragment/14672745/?formInput=Article%2086,case,
,"E S Ranganathan vs Union Of India And Others on 5 August, 2024",,Article 86,https://indiankanoon.org/docfragment/100104239/?formInput=Article%2086,case,
,"Further Discussion On The Motion Of Thanks Moved By Shri Madan Lal Khurana On The ... on 18 April, 2000",,Article 86,https://indiankanoon.org/docfragment/645965/?formInput=Article%2086,case,
,"Siddharam Satlingappa Mhetre vs State Of Maharashtra And Ors on 2 December, 2010",,Article 86,https://indiankanoon.org/docfragment/1108032/?formInput=Article%2086,case,
,"Indira Nehru Gandhi vs Shri Raj Narain & Anr on 7 November, 1975",,Article 86,https://indiankanoon.org/docfragment/936707/?formInput=Article%2086,case,
,"T.M.A.Pai Foundation & Ors vs State Of Karnataka & Ors on 31 October, 2002",,Article 86,https://indiankanoon.org/docfragment/512761/?formInput=Article%2086,case,
,"Common Cause, A Registered Society vs Union Of India & Ors on 3 August, 1999",,Article 86,https://indiankanoon.org/docfragment/1707158/?formInput=Article%2086,case,
,"Delhi Co-operative Societies Act, 1972",,Article 86,https://indiankanoon.org/doc/173707482/,case,
,"THE CONSTITUTION (FIRST AMENDMENT) ACT, 1951",,Article 87,https://indiankanoon.org/doc/136460171/,case,
,"Article 87 in Constitution of India
          
  

  
     [Constitution]",,Article 87,https://indiankanoon.org/doc/41655/,case,
,"Ramdas Athawale vs Union Of India & Ors on 29 March, 2010",,Article 87,https://indiankanoon.org/docfragment/1249806/?formInput=Article%2087,case,
,"Constituent Assembly Debates On 20 May, 1949 Part Ii",,Article 87,https://indiankanoon.org/docfragment/1205272/?formInput=Article%2087,case,
,"Regarding Propriety Of Terming ""Vote On Account"" As The ""Interim Budget"" In The ... on 3 February, 2004",,Article 87,https://indiankanoon.org/docfragment/140341/?formInput=Article%2087,case,
,"Pramerica Aspf-Ii vs Metrocorp Infrastructure Ltd & Ors on 14 June, 2023",,Article 87,https://indiankanoon.org/docfragment/144267933/?formInput=Article%2087,case,
,"Sumitomo Corporation vs Cdc Financial Services (Mauritius) ... on 22 February, 2008",,Article 87,https://indiankanoon.org/docfragment/37934/?formInput=Article%2087,case,
,"Sri Konathala Venkata Ramana And Budha ... vs State Of Andhra Pradesh And Anr. on 24 October, 1968",,Article 87,https://indiankanoon.org/docfragment/893755/?formInput=Article%2087,case,
,"Yogesh Radhakrishnan vs Media Networks & Distribution (India) ... on 19 March, 2013",,Article 87,https://indiankanoon.org/docfragment/60251381/?formInput=Article%2087,case,
,"In Re: Ruttonjee And Co. Ltd. vs Unknown on 25 July, 1967",,Article 87,https://indiankanoon.org/docfragment/137978/?formInput=Article%2087,case,
,"Article 88 in Constitution of India
          
  

  
     [Constitution]",,Article 88,https://indiankanoon.org/doc/453721/,case,
,"Constituent Assembly Debates On 20 May, 1949 Part Ii",,Article 88,https://indiankanoon.org/docfragment/1205272/?formInput=Article%2088,case,
,"Prasanta Chandra Sen vs Union Of India (Uoi) And Ors. on 12 January, 1987",,Article 88,https://indiankanoon.org/docfragment/212064/?formInput=Article%2088,case,
,"A. Ananthalakshmi Ammal And Anr. vs The Indian Trades And Investments Ltd. ... on 4 April, 1952",,Article 88,https://indiankanoon.org/docfragment/680825/?formInput=Article%2088,case,
,"Suzuki Motor Corporation vs Union Of India on 22 September, 1997",,Article 88,https://indiankanoon.org/docfragment/1622596/?formInput=Article%2088,case,
,"K.P. Chackochan And Anr. vs Federal Bank And Ors. on 27 March, 1989",,Article 88,https://indiankanoon.org/docfragment/264207/?formInput=Article%2088,case,
,"Shailesh Harilal Shah And Others vs Matushree Textiles Ltd. And Other on 7 July, 1995",,Article 88,https://indiankanoon.org/docfragment/1494059/?formInput=Article%2088,case,
,"S. Rm. S.T. Narayana Chettiar And Anr. vs The Kaleeswarar Mills Ltd. And Ors. on 7 September, 1950",,Article 88,https://indiankanoon.org/docfragment/1791061/?formInput=Article%2088,case,
,"Commissioner Of Income-Tax vs S. Balasubramaniam on 5 March, 1985",,Article 88,https://indiankanoon.org/docfragment/741366/?formInput=Article%2088,case,
,"Goodwin vs Brewster (H.M. Inspector Of Taxes). on 9 February, 1951",,Article 88,https://indiankanoon.org/docfragment/1952068/?formInput=Article%2088,case,
,"Article 89 in Constitution of India
          
  

  
     [Constitution]",,Article 89,https://indiankanoon.org/doc/1924932/,case,
,"Yerukola Alias Penta Jogulu (Dead) And ... vs Yerukola Alias Penta Tatayya Alias ... on 12 January, 1922",,Article 89,https://indiankanoon.org/docfragment/1315099/?formInput=Article%2089,case,
,"Venkatachalam Chetty vs A.N.R.M. Narayanan Chetty And Six Ors. on 15 December, 1914",,Article 89,https://indiankanoon.org/docfragment/948902/?formInput=Article%2089,case,
,"Madhusudan Sen vs Rakhal Chandra Das Basak And Ors. on 6 May, 1915",,Article 89,https://indiankanoon.org/docfragment/46635/?formInput=Article%2089,case,
,"Sitaram Vinayak Hasabnis vs Narayan Shankarrao Hasabnis on 7 August, 1942",,Article 89,https://indiankanoon.org/docfragment/1446678/?formInput=Article%2089,case,
,"Devji Shivji vs Mohanlal Odhabji Thacker And Ors. on 27 October, 1959",,Article 89,https://indiankanoon.org/docfragment/1156023/?formInput=Article%2089,case,
,"Annu Avathanigal vs Somasundara Avathanigal on 8 October, 1930",,Article 89,https://indiankanoon.org/docfragment/1997305/?formInput=Article%2089,case,
,"Jhapajhanessa Bibee And Ors. vs Bama Sundari Chaudhrani And Ors. on 14 August, 1912",,Article 89,https://indiankanoon.org/docfragment/1456837/?formInput=Article%2089,case,
,"Yerukola Alias Pentajogulu (Dead) 2 ... vs Yerukola Alias Penta Tatayya Alias ... on 12 January, 1922",,Article 89,https://indiankanoon.org/docfragment/1195142/?formInput=Article%2089,case,
,"Phoolchand And Ors. vs Laxminarain on 4 March, 1966",,Article 89,https://indiankanoon.org/docfragment/1105544/?formInput=Article%2089,case,
,"Article 90 in Constitution of India
          
  

  
     [Constitution]",,Article 90,https://indiankanoon.org/doc/1226972/,case,
,"Irrigation Development Employees ... vs Government Of A.P. And Ors. on 16 March, 2004",,Article 90,https://indiankanoon.org/docfragment/1208235/?formInput=Article%2090,case,
,"Devji Shivji vs Mohanlal Odhabji Thacker And Ors. on 27 October, 1959",,Article 90,https://indiankanoon.org/docfragment/1156023/?formInput=Article%2090,case,
,"Constituent Assembly Debates On 8 June, 1949 Part Ii",,Article 90,https://indiankanoon.org/docfragment/1200384/?formInput=Article%2090,case,
,"Constituent Assembly Debates On 20 May, 1949 Part Ii",,Article 90,https://indiankanoon.org/docfragment/1205272/?formInput=Article%2090,case,
,"Kashinath Tapuriah vs Incab Industries Limited And Ors. on 8 May, 1995",,Article 90,https://indiankanoon.org/docfragment/84727/?formInput=Article%2090,case,
,"Jasbir Singh Chhabra & Ors vs State Of Punjab & Ors on 9 March, 2010",,Article 90,https://indiankanoon.org/docfragment/1647965/?formInput=Article%2090,case,
,"S. Rami Reddy vs Vice-Chairman And Managing Director, ... on 25 June, 2003",,Article 90,https://indiankanoon.org/docfragment/39500798/?formInput=Article%2090,case,
,"Birla Higher Secondary School vs Lieutenant Governor, Delhi And Ors. on 8 December, 1972",,Article 90,https://indiankanoon.org/docfragment/503014/?formInput=Article%2090,case,
,"M.V. Tongli Yantai vs Great Pacific Navigation (Holdings) ... on 17 September, 2018",,Article 90,https://indiankanoon.org/docfragment/179365337/?formInput=Article%2090,case,
,"Article 91 in Constitution of India
          
  

  
     [Constitution]",,Article 91,https://indiankanoon.org/doc/1221097/,case,
,"Article 92 in Constitution of India
          
  

  
     [Constitution]",,Article 91,https://indiankanoon.org/doc/504161/,case,
,"State Of U.P vs Rajiv Kumar Mishra And Anr on 28 August, 2015",,Article 91,https://indiankanoon.org/docfragment/95157343/?formInput=Article%2091,case,
,"Raja Rajeswara Dorai Alias Muthu ... vs A.L.A.R.R.M. Arunachellam Chettiar ... on 3 March, 1913",,Article 91,https://indiankanoon.org/docfragment/587577/?formInput=Article%2091,case,
,"Raja Rajeswara Dorai Alias ... vs A.L.A.R.E.M. Arunachellan Chettiar on 3 March, 1913",,Article 91,https://indiankanoon.org/docfragment/1789936/?formInput=Article%2091,case,
,"Sundaram vs Sithammal And Anr. on 4 October, 1892",,Article 91,https://indiankanoon.org/docfragment/933322/?formInput=Article%2091,case,
,"Abdallakhan Daryakhan vs Purshottam Damodar on 16 December, 1946",,Article 91,https://indiankanoon.org/docfragment/1948256/?formInput=Article%2091,case,
,"Harihar Ojha vs Dasarathi Misra on 18 April, 1905",,Article 91,https://indiankanoon.org/docfragment/1903409/?formInput=Article%2091,case,
,"Appanna vs Jami Venkatappadu And Ors. on 17 November, 1952",,Article 91,https://indiankanoon.org/docfragment/1535682/?formInput=Article%2091,case,
,"Constituent Assembly Debates On 20 May, 1949 Part Ii",,Article 91,https://indiankanoon.org/docfragment/1205272/?formInput=Article%2091,case,
,"Article 92 in Constitution of India
          
  

  
     [Constitution]",,Article 92,https://indiankanoon.org/doc/504161/,case,
,"Constituent Assembly Debates On 10 June, 1949 Part I",,Article 92,https://indiankanoon.org/docfragment/41381/?formInput=Article%2092,case,
,"Ambika Prasad, Bharat Prasad, Brij ... vs State Of Bihar And Ors. on 24 March, 1992",,Article 92,https://indiankanoon.org/docfragment/275138/?formInput=Article%2092,case,
,"Satti Paradesi Samadhi & Pilliar Temple vs M. Sakuntala(D) Tr.Lrs.& Ors on 3 July, 2014",,Article 92,https://indiankanoon.org/docfragment/5142099/?formInput=Article%2092,case,
,"Constituent Assembly Debates On 8 June, 1949 Part Ii",,Article 92,https://indiankanoon.org/docfragment/1200384/?formInput=Article%2092,case,
,"Satti Paradesi Samadhi & Pilliar Temple vs M. Sakuntala(D) Tr.Lrs.. on 3 July, 2014",,Article 92,https://indiankanoon.org/docfragment/64084984/?formInput=Article%2092,case,
,"Constituent Assembly Debates On 23 May, 1949",,Article 92,https://indiankanoon.org/docfragment/551277/?formInput=Article%2092,case,
,"Constituent Assembly Debates On 27 May, 1949 Part Ii",,Article 92,https://indiankanoon.org/docfragment/1431293/?formInput=Article%2092,case,
,"Constituent Assembly Debates On 13 October, 1949 Part Ii",,Article 92,https://indiankanoon.org/docfragment/235142/?formInput=Article%2092,case,
,"Ratnamasari vs Akilandammal And Ors. on 3 October, 1902",,Article 92,https://indiankanoon.org/docfragment/1602914/?formInput=Article%2092,case,
,"Article 93 in Constitution of India
          
  

  
     [Constitution]",,Article 93,https://indiankanoon.org/doc/986229/,case,
,"Constituent Assembly Debates On 10 June, 1949 Part Ii",,Article 93,https://indiankanoon.org/docfragment/120801/?formInput=Article%2093,case,
